3351	MCCAviation	\N	\N	MCC	DISCOVERY	SouthAfrica	N
3352	MGAviacion	\N	\N	MGA	MAGAVACION	Spain	N
3353	MIAAirlines	\N	\N	JLA	SALLINE	Romania	N
3354	MIATMongolianAirlines	\N	OM	MGL	MONGOLAIR	Mongolia	Y
3355	MITAirlines	\N	\N	MNC	MUNCIE	Canada	N
3356	MKAirline	\N	\N	MKA	KRUGER-AIR	Ghana	N
3357	MNGAirlines	\N	MB	MNB	BLACKSEA	Turkey	Y
3358	MSRFlug-Charter	\N	\N	EBF	SKYRUNNER	Germany	N
3359	MTCAviacion	\N	\N	MCV	MTCAVIACION	Mexico	N
3360	MacAviation	\N	\N	MAQ	MACAVIATION	Spain	N
3361	MacDanAviationCorporation	\N	\N	MCN	MACDAN	UnitedStates	N
3362	MacKnightAirlines	\N	\N	MTD	\N	Australia	N
3363	MacairAirlines	\N	CC	MCK	\N	Australia	Y
3364	MacedonianAirlines	\N	\N	MCS	MACAIR	Greece	N
3365	MadinaAir	\N	\N	MDH	MADINAAIR	Libya	N
3366	Maersk	\N	DM	\N	\N	Denmark	Y
3367	MagicBlueAirlines	\N	\N	MJB	MAGICBLUE	Netherlands	N
3368	MagnaAir	\N	\N	MGR	MAGNAAIR	Austria	N
3369	MahaloAir	\N	\N	MLH	MAHALO	UnitedStates	N
3370	MahanAir	\N	W5	IRM	MAHANAIR	Iran	Y
3371	MahfoozAviation	\N	M2	MZS	MAHFOOZ	Gambia	N
3372	MaineAviation	\N	\N	MAT	MAINE-AV	UnitedStates	N
3373	MajesticAirlines	\N	\N	MAJ	MAGICAIR	UnitedStates	N
3374	MakAir	\N	\N	AKM	MAKAIR	Kazakhstan	N
3375	MalagasyAirlines	\N	\N	MLG	\N	Madagascar	N
3376	MalawiExpress	\N	\N	MLX	MALAWIEXPRESS	Malawi	N
3377	MalayaAviatsiaDona	\N	\N	MKK	AEROKEY	Russia	N
3378	MalaysiaAirlines	\N	MH	MAS	MALAYSIAN	Malaysia	Y
3379	MaliAir	\N	\N	MAE	MALIAIREXPRESS	Austria	N
3380	MaliAirExpress	\N	\N	VXP	AVIONEXPRESS	Mali	N
3381	MaliAirways	\N	\N	MTZ	MALIAIRWAYS	Mali	N
3382	MalilaAirlift	\N	\N	MLC	MALILA	DemocraticRepublicoftheCongo	N
3383	MallAirways	\N	\N	MLS	MALL-AIRWAYS	UnitedStates	N
3384	MalmoAviation	\N	\N	SCW	SCANWING	Sweden	Y
3385	MalmoeAirTaxi	\N	\N	LOD	LOGIC	Sweden	N
3386	Malm??Aviation	\N	TF	SCW	Scanwings	Sweden	Y
3387	MaltaAirCharter	\N	R5	MAC	MALTACHARTER	Malta	Y
3388	MaltaWings	\N	\N	MWS	MALTAWINGS	Malta	N
3389	Mal?Èv	\N	MA	MAH	MALEV	Hungary	Y
3390	ManafInternationalAirways	\N	\N	MLB	MANAF	Burundi	N
3391	MandalaAirlines	\N	RI	MDL	MANDALA	Indonesia	Y
3392	MandarinAirlines	\N	AE	MDA	Mandarin	Taiwan	Y
3393	Mango	\N	JE	MNO	TULCA	SouthAfrica	Y
3394	ManhattanAir	\N	\N	MHN	MANHATTAN	UnitedKingdom	N
3395	ManitoulinAirServices	\N	\N	MTO	MANITOULIN	Canada	N
3396	MannAir	\N	\N	MNR	TEEMOL	UnitedKingdom	N
3397	MannionAirCharter	\N	\N	MAN	MANNION	UnitedStates	N
3398	MantrustAsahiAirways	\N	\N	MTS	MANTRUST	Indonesia	N
3399	ManxAirlines	\N	\N	MNX	MANX	UnitedKingdom	N
3400	MapleAirServices	\N	\N	MAD	MAPLEAIR	Canada	N
3401	MarchHelicopters	\N	\N	MAR	MARCH	UnitedKingdom	N
3402	MarcopoloAirways	\N	\N	MCP	MARCOPOLO	Afghanistan	N
3403	MarghiAir	\N	\N	MGI	MARGHI	Nigeria	N
3404	Markair	\N	\N	MRK	MARKAIR	UnitedStates	N
3405	MarkossAviation	\N	\N	MKO	GOSHAWK	UnitedKingdom	N
3406	MarsRK	\N	6V	MRW	AVIAMARS	Ukraine	N
3407	MarshallAerospace	\N	\N	MCE	MARSHALL	UnitedKingdom	N
3408	MarslandAviation	\N	M7	MSL	MARSLANDAIR	Sudan	N
3409	MartinAviationServices	\N	\N	XMA	\N	UnitedStates	N
3410	Martin-Baker	\N	\N	MBE	MARTIN	UnitedKingdom	N
3411	Martinair	\N	MP	MPH	MARTINAIR	Netherlands	Y
3412	Martinaire	\N	\N	MRA	MARTEX	UnitedStates	N
3413	MartynFiddlerAssociates	\N	\N	MFA	SEAHORSE	UnitedKingdom	N
3414	MarvinLimited	\N	\N	MVN	MARVIN	UnitedKingdom	N
3415	MarylandStatePolice	\N	\N	TRP	TROOPER	UnitedStates	N
3416	MassachusettsInstituteofTechnology	\N	\N	MTH	RESEARCH	UnitedStates	N
3417	MasseyUniversitySchoolofAviation	\N	\N	MSY	MASSEY	NewZealand	N
3418	MasterAirways	\N	\N	MSW	MASTERAIRWAYS	Serbia	N
3419	MasterPlanner	\N	\N	MPL	\N	UnitedStates	N
3420	Masterjet	\N	\N	LMJ	MASTERJET	Portugal	N
3421	MastertopLinhasAereas	\N	Q4	\N	\N	Brazil	N
3422	Mauria	\N	\N	MIA	MAURIA	Mauritania	N
3423	MauritanienneAerienneEtNavale	\N	\N	MNV	NAVALE	Mauritania	N
3424	MauritanienneAirFret	\N	\N	MRF	MAUR-FRET	Mauritania	N
3425	MauritanienneAirways	\N	\N	MWY	MAURITANIENNE	Mauritania	N
3426	MauritanienneDeTransportAerien	\N	\N	MDE	MAURI-TRANS	Mauritania	N
3427	MaverickAirways	\N	\N	MVR	MAV-AIR	UnitedStates	N
3428	MavialMagadanAirlines	\N	H5	MVL	Mavial	Russia	N
3429	MaxAvia	\N	\N	MAI	MAXAVIA	Kyrgyzstan	N
3430	MaxSeaFood	\N	\N	MSF	MAXESA	ElSalvador	N
3431	Max-Aviation	\N	\N	MAX	MAXAVIATION	Canada	N
3432	Maxair	\N	8M	MXL	MAXAIR	Sweden	Y
3433	MaximusAirCargo	\N	\N	MXU	CARGOMAX	UnitedArabEmirates	N
3434	MaxjetAirways	\N	MY	MXJ	MAX-JET	UnitedStates	N
3435	Maxsus-Avia	\N	\N	MXS	MAXSUS-AVIA	Uzbekistan	N
3436	MayAirXpress	\N	\N	MXP	BEECHNUT	UnitedStates	N
3437	MayaIslandAir	\N	MW	MYD	MYLAND	Belize	Y
3438	Mayair	\N	\N	MYI	MAYAIR	Mexico	N
3439	MbachAir	\N	\N	MBS	MBACHIAIR	Malawi	N
3440	McAlpineHelicopters	\N	\N	MCH	MACLINE	UnitedKingdom	N
3441	McCallAviation	\N	\N	MKL	MCCALL	UnitedStates	N
3442	McDonnellDouglas	\N	\N	DAC	DACO	UnitedStates	N
3443	McNeelyCharterServices	\N	\N	MDS	MID-SOUTH	UnitedStates	N
3444	Med-TransofFlorida	\N	\N	MEK	MED-TRANS	UnitedStates	N
3445	MedaviaCompany	\N	\N	MDM	MEDAVIA	Malta	N
3446	MedicalAirRescueServices	\N	\N	MRZ	MARS	Zimbabwe	N
3447	MedicalAviationServices	\N	\N	MCL	MEDIC	UnitedKingdom	N
3448	MediterraneanAirFreight	\N	\N	MDF	MED-FREIGHT	Greece	N
3449	MediterraneanAirways	\N	\N	MDY	\N	Egypt	N
3450	MedjetInternational	\N	\N	MEJ	MEDJET	UnitedStates	N
3451	Mega	\N	\N	MGK	MEGLA	Kazakhstan	N
3452	MegaLinhasAereas	\N	\N	MEL	MEGAAIR	Brazil	N
3453	MekongAirlines	\N	\N	MKN	MEKONGAIRLINES	Cambodia	N
3454	Menajet	\N	IM	MNJ	MENAJET	Lebanon	N
3456	MerchantExpressAviation	\N	\N	MXX	MERCHANT	Nigeria	N
3457	MercuryAircourierService	\N	\N	MEC	MERCAIR	UnitedStates	N
3458	Meridian	\N	\N	POV	AIRPOLTAVA	Ukraine	N
3459	MeridianAirCargo	\N	\N	MRD	MERIDIAN	UnitedStates	N
3460	MeridianAirlines	\N	\N	MHL	HASSIMAIR	Nigeria	N
3461	MeridianAviation	\N	\N	DSL	DIESEL	UnitedKingdom	N
3462	MeridianLimited	\N	\N	MEM	MERIDIANCHERRY	Ukraine	N
3463	Meridiana	\N	IG	ISS	MERAIR	Italy	Y
3464	MerlinAirways	\N	\N	MEI	AVALON	UnitedStates	N
3465	MerpatiNusantaraAirlines	\N	MZ	MNA	MERPATI	Indonesia	Y
3466	MesaAirlines	\N	YV	ASH	AIRSHUTTLE	UnitedStates	Y
3467	MesabaAirlines	\N	XJ	MES	MESABA	UnitedStates	Y
3468	MetaLinhasA	\N	\N	MSQ	META	Brazil	N
3469	MeteorologicalResearchFlight	\N	\N	MET	METMAN	UnitedKingdom	N
3470	MethowAviation	\N	\N	MER	METHOW	UnitedStates	N
3471	MetroBusinessAviation	\N	\N	MVI	\N	UnitedKingdom	N
3472	MetroExpress	\N	\N	MEX	EAGLEEXPRESS	UnitedStates	N
3473	Metroflight	\N	\N	MTR	METRO	UnitedStates	N
3474	Metrojet	\N	\N	MTJ	METROJET	HongKongSARofChina	N
3475	MetropixUK	\N	\N	PIX	METROPIX	UnitedKingdom	N
3476	Metroplis	\N	\N	MPS	METROREGIONAL	Netherlands	N
3477	MexBlue	\N	\N	MXB	MEXBLUE	Mexico	N
3478	Mex-Jet	\N	\N	MJT	MEJETS	Mexico	N
3479	MexicanadeAviaci	\N	MX	MXA	MEXICANA	Mexico	Y
3480	MexicoTransportesAereos	\N	\N	MXT	TRANSMEX	Mexico	N
3481	MiamiAirCharter	\N	\N	HUR	HURRICANECHARTER	UnitedStates	N
3482	MiamiAirInternational	\N	GL	BSK	BISCAYNE	UnitedStates	N
3483	MiamiValleyAviation	\N	\N	OWL	NIGHTOWL	UnitedStates	N
3484	Miapet-Avia	\N	\N	MPT	MIAPET	Armenia	N
3485	MichelinAirServices	\N	\N	BIB	\N	France	N
3486	MicromatterTechnologySolutions	\N	\N	WIZ	WIZARD	UnitedKingdom	N
3487	MidAirlines	\N	\N	NYL	NILE	Sudan	N
3488	Mid-PacificAirlines	\N	\N	MPA	MIDPAC	UnitedStates	N
3489	MidamericaJet	\N	\N	MJR	MAJOR	UnitedStates	N
3490	MiddleEastAirlines	\N	ME	MEA	CEDARJET	Lebanon	Y
3491	MidlandAirportServices	\N	\N	MID	\N	UnitedKingdom	N
3492	MidlineAirFreight	\N	\N	MFR	MIDLINEFREIGHT	UnitedStates	N
3493	MidstateAirlines	\N	\N	MIS	MIDSTATE	UnitedStates	N
3494	MidwayAirlines	\N	JI	MDW	MIDWAY	UnitedStates	Y
3495	MidwayExpress	\N	\N	FLA	PALM	UnitedStates	N
3496	MidwestAirFreighters	\N	\N	FAX	FAIRFAX	UnitedStates	N
3497	MidwestAirlines	\N	YX	MEP	\N	UnitedStates	Y
3498	MidwestAirlines(Egypt)	\N	MY	MWA	\N	Egypt	Y
3499	MidwestAviation	\N	\N	NIT	NIGHTTRAIN	UnitedStates	N
3500	MidwestAviationDivision	\N	\N	MWT	MIDWEST	UnitedStates	N
3501	MidwestHelicoptersDeMexico	\N	\N	HTE	HELICOPTERSMEXICO	Mexico	N
3502	Millardair	\N	\N	MAB	MILLARDAIR	Canada	N
3503	MillenCorporation	\N	\N	RJM	MILLEN	UnitedKingdom	N
3504	MillenniumAir	\N	\N	MLK	NIGERJET	Nigeria	N
3505	MillerFlyingServices	\N	\N	MFS	MILLERTIME	UnitedStates	N
3506	MillionAir	\N	\N	OXO	MILLAIR	UnitedStates	N
3507	Mimino	\N	\N	MIM	MIMINO	Russia	N
3508	MinaAirlineCompany	\N	\N	NAB	\N	Egypt	N
3509	Minair	\N	\N	OMR	ORMINE	CentralAfricanRepublic	N
3510	MinebeaTechnologies	\N	\N	EBE	MINEBEA	UnitedStates	N
3511	MinesAirServicesZambia	\N	\N	MAZ	MINES	Zambia	N
3512	Miniliner	\N	\N	MNL	MINILINER	Italy	N
3513	MinisticAir	\N	\N	MNS	MINISTIC	Canada	N
3514	MinistryofAgriculture	\N	\N	WDG	FisheriesandFood	WATCHDOG	N
3515	MinskAircraftOverhaulPlant	\N	\N	LIR	LISLINE	Belarus	N
3516	MiramichiAirService	\N	\N	MIR	MIRAMICHI	Canada	N
3517	Miras	\N	\N	MIF	MIRAS	Kazakhstan	N
3518	MisrOverseasAirways	\N	\N	MOS	\N	Egypt	N
3519	MissionAviationFellowship	\N	\N	MAF	MISSI	Indonesia	N
3520	Missionair	\N	\N	MSN	MISIONAIR	Spain	N
3521	MissionsGouvernemtalesFrancaises	\N	\N	MRN	MARIANNE	France	N
3522	MississippiStateUniversity	\N	\N	BDG	BULLDOG	UnitedStates	N
3523	MississippiValleyAirways	\N	\N	MVA	VALAIR	UnitedStates	N
3524	MistralAir	\N	\N	MSA	AIRMERCI	Italy	N
3525	MobilOil	\N	\N	MBO	MOBIL	Canada	N
3526	MocambiqueExpresso	\N	\N	MXE	MOZAMBIQUEEXPRESS	Mozambique	N
3527	MofazAir	\N	\N	MFZ	MOFAZAIR	Malaysia	N
3528	Moldaeroservice	\N	\N	MLE	MOLDAERO	Moldova	N
3529	MoldavianAirlines	\N	2M	MDV	MOLDAVIAN	Moldova	Y
3530	Moldova	\N	\N	MVG	MOLDOVA-STATE	Moldova	N
3531	MombasaAirSafari	\N	\N	RRV	SKYROVER	Kenya	N
3532	MonarchAirlines	\N	ZB	MON	MONARCH	UnitedKingdom	Y
3533	MonarchAirlines	\N	\N	MNH	MONARCHAIR	UnitedStates	N
3534	MywayAirlines	\N	8I	\N	\N	Italy	Y
3535	MonctonFlyingClub	\N	\N	MFC	EASTWIND	Canada	N
3536	MondeAirCharters	\N	\N	MDB	MONDEAIRCARGO	UnitedKingdom	N
3537	MonerreyAirTaxi	\N	\N	MTI	MONTERREYAIR	Mexico	N
3538	MonkyAerotaxis	\N	\N	MKY	MONKY	Mexico	N
3539	MontenegroAirlines	\N	YM	MGX	MONTAIR	Montenegro	Y
3540	MontserratAirways	\N	\N	MNT	MONTSERRAT	Montserrat	N
3541	MooneyAircraftCorporation	\N	\N	MNY	MOONEYFLIGHT	UnitedStates	N
3542	MorningstarAirExpress	\N	\N	MAL	MORNINGSTAR	Canada	Y
3543	MorrisAirService	\N	\N	MSS	WASATCH	UnitedStates	N
3544	MorrisonFlyingService	\N	\N	MRO	MORRISON	UnitedStates	N
3545	MoskoviaAirlines	\N	3R	GAI	GROMOVAIRLINE	Russia	Y
3546	MosphilAero	\N	\N	MPI	MOSPHIL	Philippines	N
3547	MotorSich	\N	M9	MSI	MOTORSICH	Ukraine	Y
3548	MountCookAirlines	\N	NM	NZM	MOUNTCOOK	NewZealand	N
3549	MountainAirCargo	\N	\N	MTN	MOUNTAIN	UnitedStates	N
3550	MountainAirCompany	\N	N4	MTC	MOUNTAINLEONE	SierraLeone	N
3551	MountainAirExpress	\N	\N	PKP	PIKESPEAK	UnitedStates	N
3552	MountainAirService	\N	\N	BRR	MOUNTAINAIR	UnitedStates	N
3553	MountainBird	\N	\N	MBI	MOUNTAINBIRD	UnitedStates	N
3554	MountainHighAviation	\N	\N	MHA	MOUNTAINHIGH	UnitedStates	N
3555	MountainPacificAir	\N	\N	MPC	MOUNTAINPACIFIC	Canada	N
3556	MountainValleyAirService	\N	\N	MTV	MOUNTAINVALLEY	UnitedStates	N
3557	MowhawkAirlines	\N	\N	MOW	MOHAWKAIR	UnitedStates	N
3558	MudanAirlines	\N	\N	MDN	\N	SomaliRepublic	N
3559	MudanjiangGeneralAviation	\N	\N	CMJ	MUDANJIANG	China	N
3560	MultiTaxi	\N	\N	MTX	MULTITAXI	Mexico	N
3561	Multi-Aero	\N	\N	WBR	WEBER	UnitedStates	N
3562	Multiflight	\N	\N	MFT	YORKAIR	\N	N
3563	MurmanskAircompany	\N	\N	MNZ	MURMANAIR	Russia	N
3564	MurrayAir	\N	\N	MUA	MURRAYAIR	UnitedStates	N
3565	MusrataAirTransport	\N	\N	MMR	MUSRATAAIR	Libya	N
3566	MustiqueAirways	\N	\N	MAW	MUSTIQUE	Barbados	N
3567	MyWayAirlines	\N	\N	MYW	FRANKY	Italy	N
3568	MyTravelAirways	\N	VZ	MYT	KESTREL	UnitedKingdom	Y
3569	MyanmaAirways	\N	UB	UBA	UNIONAIR	Myanmar	Y
3570	MyanmarAirwaysInternational	\N	8M	MMM	assignmentpostponed	Myanmar	Y
3571	Myflug	\N	\N	MYA	MYFLUG	Iceland	Y
3572	MytravelAirways	\N	\N	VKG	VIKING	Denmark	N
3573	NELCargo	\N	\N	NLG	NELCARGO	IvoryCoast	N
3574	NHTLineasAereas	\N	\N	NHG	HELGA	Brazil	N
3575	NZWarbirdsAssociation	\N	\N	WAR	WARBIRDS	NewZealand	N
3576	NacoiaLda	\N	\N	ANL	AIRNACOIA	Angola	N
3577	NadaAirService	\N	\N	NHZ	NADAAIR	Chad	N
3578	CompangnieNationaleNaganagani	\N	\N	BFN	\N	BurkinaFaso	N
3579	NahanniAirServicesLtd	\N	\N	NAH	NAHANNI	Canada	N
3580	NakheelAviation	\N	\N	NKL	NAKHEEL	UnitedArabEmirates	N
3581	NamibiaCommericalAviation	\N	\N	MRE	MEDRESCUE	Namibia	N
3582	NamibianDefenceForce	\N	\N	NDF	NAMIBIANAIRFORCE	Namibia	N
3583	NanjingAirlines	\N	\N	CNJ	NINGHANG	China	N
3584	NantucketAirlines	\N	DV	ACK	ACKAIR	UnitedStates	N
3585	NanyahAviation	\N	\N	NYA	NANYAH	Israel	N
3586	NapierAirServiceInc	\N	\N	NAP	NAPIER	UnitedStates	N
3587	NasAir	\N	\N	NCM	AIRBANE	Angola	N
3588	NasAir	\N	P9	\N	\N	Mali	N
3589	Nasair	\N	UE	NAS	NASAIRWAYS	Eritrea	Y
3590	NashvilleJetCharters	\N	\N	NJC	NASHVILLEJET	UnitedStates	N
3591	NatalcoAirLines	\N	\N	NCO	NATALCO	S	N
3592	NatioanlAirTrafficControllersAssociation	\N	\N	NTK	NATCA	UnitedStates	N
3593	NationalAirCharter	\N	\N	NSR	NASAIR	Indonesia	N
3594	NationalAirTrafficServices	\N	\N	RFI	SHERLOCK	UnitedKingdom	N
3595	NationalAirlines	\N	\N	NAN	NATIONAIR	UnitedStates	N
3596	NationalAirlines	\N	N4	NCN	\N	Chile	N
3597	NationalAirlines	\N	N7	ROK	REDROCK	UnitedStates	N
3598	NationalAirlines	\N	NA	NAL	NATIONAL	UnitedStates	N
3599	NationalAirlines	\N	\N	KUS	KUSWAG	SouthAfrica	N
3600	NationalAirwaysCameroon	\N	9O	\N	\N	Cameroon	N
3601	NationalAirwaysCorporation	\N	\N	LFI	AEROMED	SouthAfrica	N
3602	NationalAviationCompany	\N	\N	GTY	\N	Egypt	N
3603	NationalAviationConsultants	\N	\N	TNC	NATCOM	Canada	N
3604	NationalExpress	\N	\N	NXT	NATIONALFREIGHT	UnitedStates	N
3605	NationalGrid	\N	\N	GRD	GRID	UnitedKingdom	N
3606	NationalJetExpress	\N	\N	JTE	JETEX	Australia	N
3607	NationalJetService	\N	\N	AND	AIRINDIANA	UnitedStates	N
3608	NationalJetSystems	\N	NC	NJS	NATIONALJET	Australia	Y
3609	NationalOceanicandAtmosphericAdministration	\N	\N	NAA	NOAA	UnitedStates	N
3610	NationalOverseasAirlinesCompany	\N	\N	NOL	NATAIRLINE	Egypt	N
3611	NationaleLuchtvaartschool	\N	\N	NLS	PANDER	Netherlands	N
3612	NationsAirExpressInc	\N	\N	NAE	NATIONSEXPRESS	UnitedStates	N
3613	NationwideAirlines	\N	CE	NTW	NATIONWIDE	SouthAfrica	Y
3614	NationwideAirlines(Zambia)	\N	\N	NWZ	ZAMNAT	Zambia	N
3615	NaturalEnvironmentResearchCouncil	\N	\N	EVM	SCIENCE	UnitedKingdom	N
3616	Natureair	\N	\N	NRR	NATUREAIR	CostaRica	N
3617	NaturelinkCharter	\N	\N	NRK	NATURELINK	SouthAfrica	N
3618	NauruAirCorporation	\N	ON	RON	AIRNAURU	Nauru	Y
3619	NAVCANADA	\N	\N	NVC	NAVCAN	Canada	N
3620	NavFlightPlanning	\N	\N	NAV	NAVDISPATCH	CzechRepublic	N
3621	NavegacaoAereaDePortugal	\N	\N	NVP	\N	Portugal	N
3622	NavegacionServiciosAereosCanariosSA	\N	\N	NAY	NAYSA	Spain	N
3623	Navid	\N	\N	IRI	NAVID	Iran	N
3624	NavieraMexicana	\N	\N	NVM	NAVIERA	Mexico	N
3625	NavigatorAirlines	\N	\N	NVL	NAVLINES	Armenia	N
3626	NavincAirlinesServices	\N	\N	XNV	\N	UnitedStates	N
3627	Navitaire	\N	1N	\N	\N	UnitedStates	N
3628	NavtechSystemSupport	\N	\N	XNS	\N	Canada	N
3629	NayzakAirTransport	\N	\N	NZA	\N	Libya	N
3630	StateofNebraska	\N	\N	NEB	NEBRASKA	UnitedStates	N
3631	NeconAir	\N	\N	NEC	NECONAIR	Nepal	N
3632	NederlandseKustwacht	\N	\N	NCG	NETHERLANDSCOASTGUARD	Netherlands	N
3633	NefteyuganskAviationDivision	\N	\N	NFT	NEFTEAVIA	Russia	N
3634	NeiltownAir	\N	\N	NLA	NEILTOWNAIR	Canada	N
3635	NelairCharters	\N	\N	NLC	NELAIR	SouthAfrica	N
3636	NelsonAviationCollege	\N	\N	CGE	COLLEGE	NewZealand	N
3637	NepalAirlines	\N	RA	RNA	ROYALNEPAL	Nepal	Y
3638	Neos	\N	NO	NOS	MOONFLOWER	Italy	N
3639	NeosiamAirways	\N	\N	TOX	SKYKINGDOM	Thailand	N
3640	Neric	\N	\N	NSL	NERICAIR	UnitedKingdom	N
3641	NetJets	\N	1I	EJA	EXECJET	UnitedStates	Y
3642	NetworkAviationServices	\N	\N	NET	NETWORK	Nigeria	N
3643	NewEnglandAirExpress	\N	\N	NEZ	ENGAIR	UnitedStates	N
3644	NewEnglandAirlines	\N	EJ	NEA	NEWENGLAND	UnitedStates	Y
3645	NewHeights291	\N	\N	NHT	NEWHEIGHTS	SouthAfrica	N
3646	NewWorldJetCorporation	\N	\N	NWD	NEWWORLD	UnitedStates	N
3647	NewYorkHelicopter	\N	\N	NYH	NEWYORK	UnitedStates	N
3648	NewYorkStatePolice	\N	\N	GRY	GRAYRIDER	UnitedStates	N
3649	NewZealandAirDefenceForce	\N	\N	KRC	KIWIRESCUE	NewZealand	N
3650	Newair	\N	\N	HVA	HAVEN-AIR	UnitedStates	N
3651	NewfoundlandLabradorAirTransport	\N	\N	NLT	NALAIR	Canada	N
3652	NextJet	\N	2N	NTJ	NEXTJET	Sweden	Y
3653	NextflightAviation	\N	\N	NXF	NEXTFLIGHT	UnitedStates	N
3654	NexusAviation	\N	\N	NXS	NEXUSAVIATION	Nigeria	N
3655	NicaraguenseDeAviacion	\N	\N	NIS	NICA	Nicaragua	N
3656	NiconAirways	\N	\N	NCN	NICONAIRWAYS	Nigeria	N
3657	NigeriaAirways	\N	\N	NGA	NIGERIA	Nigeria	N
3658	NigerianAirForce	\N	\N	NGR	NIGERIANAIRFORCE	Nigeria	N
3659	NigerianGlobal	\N	\N	NGX	AIRGLOBAL	Nigeria	N
3660	NightExpress	\N	\N	EXT	EXECUTIVE	Germany	N
3661	Niki	\N	HG	NLY	FLYNIKI	Austria	Y
3662	Nikolaev-Air	\N	\N	NKV	AIRNIKOLAEV	Ukraine	N
3663	NileSafarisAviation	\N	\N	NSA	NILESAFARIS	Sudan	N
3664	NileValleyAviationCompany	\N	\N	NVA	\N	Egypt	N
3665	NileWingsAviationServices	\N	\N	NLW	NILEWINGS	Sudan	N
3666	NimbusAviation	\N	\N	NBS	NIMBUS	UnitedKingdom	N
3667	NipponCargoAirlines	\N	KZ	NCA	NIPPONCARGO	Japan	N
3668	Nizhnevartovskavia	\N	\N	NVK	VARTOSKAVIA	Russia	N
3669	SearchandRescue202	\N	\N	SRG	\N	UnitedKingdom	N
3670	SearchandRescue22	\N	\N	SRD	\N	UnitedKingdom	N
3671	No.32(TheRoyal)SquadronRAF	\N	\N	NOH	NORTHOLT	UnitedKingdom	N
3672	84SquadronRoyalAirForce@RAFAkrotiri	\N	\N	AKG	GRIFTER	UnitedKingdom	N
3673	NobilAir	\N	\N	NBL	NOBILAIR	Moldova	N
3674	NokAir	\N	DD	NOK	NOKAIR	Thailand	Y
3675	NolinorAviation	\N	\N	NRL	NOLINOR	Canada	N
3676	NomadAviation	\N	\N	NMD	NOMADAIR	Namibia	N
3677	Norcopter	\N	\N	NOC	\N	Norway	N
3678	Nord-Flyg	\N	\N	NEF	NORDEX	Sweden	N
3679	NordesteLinhasAereasRegionais	\N	JH	NES	NORDESTE	Brazil	N
3680	NordicRegional	\N	6N	NRD	NORTHRIDER	Sweden	N
3681	NordicSolutions	\N	\N	NVD	NORDVIND	Lithuania	N
3682	Nordstree(Australia)	\N	\N	NDS	\N	Australia	N
3683	Norestair	\N	\N	NRT	NORESTAIR	Spain	N
3684	NorfolkCountyFlightCollege	\N	\N	NCF	COUNTY	UnitedKingdom	Y
3685	Norontair	\N	\N	NOA	NORONTAIR	Canada	N
3686	Norrlandsflyg	\N	\N	HMF	LIFEGUARDSWEDEN	Sweden	N
3687	NorseAirCharter	\N	\N	NRX	NORSEAIR	SouthAfrica	N
3688	NorskFlyrjeneste	\N	\N	NIR	NORSEMAN	Norway	N
3689	NorskHelikopter	\N	\N	NOR	NORSKE	Norway	N
3690	NorskLuftambulanse	\N	\N	DOC	HELIDOC	Norway	N
3691	Nortavia	\N	\N	RTV	TIC-TAC	Portugal	N
3692	NorthAdriaAviation	\N	\N	NAI	NORTH-ADRIA	Croatia	N
3693	NorthAmericanAirlines	\N	\N	NTM	NORTHAM	Canada	Y
3694	NorthAmericanCharters	\N	\N	HMR	HAMMER	Canada	Y
3695	NorthAmericanJetCharterGroup	\N	\N	NAJ	JETGROUP	UnitedStates	N
3696	NorthAtlanticAirInc	\N	\N	NAT	MASSAIR	UnitedStates	N
3697	NorthAtlanticCargo	\N	\N	NFC	NORTHATLANTIC	Norway	N
3698	NorthBritishAirlines	\N	\N	NBN	TEESAIR	UnitedKingdom	N
3699	NorthCaribouFlyingServiceLtd	\N	\N	NCB	NORTHCARIBOU	Canada	N
3700	NorthCoastAirServicesLtd	\N	\N	NCC	NORTHCOAST	Canada	N
3701	NorthCoastAviation	\N	N9	\N	\N	PapuaNewGuinea	N
3702	NorthFlying	\N	M3	NFA	NORTHFLYING	Denmark	N
3703	NorthSeaAirways	\N	\N	NRC	NORTHSEA	Netherlands	N
3704	NorthStarAirCargo	\N	\N	SBX	SKYBOX	UnitedStates	N
3705	NorthVancouverAirlines	\N	\N	NRV	NORVAN	Canada	N
3706	NorthWestAirlines	\N	\N	NWW	HALANT	Australia	N
3707	NorthWestGeomatics	\N	\N	PTO	PHOTO	Canada	N
3708	North-EastAirlines	\N	\N	NEN	NORTHEASTSWAN	Nigeria	N
3709	North-WestAirTransportCompany-Vyborg	\N	\N	VBG	VYBORGAIR	Russia	N
3710	North-WrightAirways	\N	HW	NWL	NORTHWRIGHT	Canada	N
3711	NorthafricanAirTransport	\N	\N	NLL	NORTHAFRICANAIR	Libya	N
3712	NorthaireFeightLines	\N	\N	NFL	GREATLAKES	UnitedStates	N
3713	NorthamptonshireSchoolofFlying	\N	\N	NSF	NORTON	UnitedKingdom	N
3714	NorthcoastExecutiveAirlines	\N	\N	NCE	TOPHAT	UnitedStates	N
3715	NortheastAirlines	\N	\N	NEE	NORTHEAST	UnitedStates	N
3716	NortheastAviation	\N	\N	NPX	NORTHEASTEXPRESS	UnitedStates	N
3717	NorthernAirCargo	\N	NC	NAC	YUKON	UnitedStates	N
3718	NorthernAirlinesSanya	\N	\N	BYC	BEIYA	China	N
